run_id,algorithm,operation,timing_iterations,mean_seconds,median_seconds,minimum_seconds,maximum_seconds,standard_deviation_seconds,cpu_iterations,cpu_wall_time_seconds,total_cpu_time_seconds,cpu_time_per_operation,cpu_utilisation_percent,memory_iterations,memory_before_mb,memory_after_mb,peak_memory_mb,peak_memory_increase_kb
3,ML-DSA-65,Signing,1000,0.0018075425,0.0014231,0.0006803,0.0094239,0.001247759985664541,1673,3.000396899995394,2.984375,0.0017838463837417811,99.46600731405172,552,40.88671875,40.90234375,40.90625,20.0
3,ML-DSA-65,Verification,1000,0.0004736465,0.00046,0.0004408,0.0005955,2.90710008572261e-05,6428,3.00039399999514,3.0,0.0004667081518357187,99.98686839144656,2147,40.91796875,40.93359375,40.9375,20.0
3,ML-DSA-87,Key Generation,1000,0.00066495,0.000656,0.0006294,0.0009394,3.146708657530178e-05,4357,3.000229400000535,3.0,0.0006885471654808355,99.99235391798591,1515,41.140625,41.15625,41.16015625,20.0
3,ML-DSA-87,Signing,1000,0.0023749562,0.0019499,0.0010514,0.0104038,0.0013404630469288372,1357,3.0018373999992036,2.984375,0.002199244657332351,99.41827628641018,448,41.1796875,41.1953125,41.19921875,20.0
3,ML-DSA-87,Verification,1000,0.0007355399,0.0007332,0.0007208,0.0008647,1.0973403919640595e-05,3935,3.0003837999975076,3.0,0.0007623888182973316,99.98720830323414,1201,41.2734375,41.2890625,41.29296875,20.0
4,RSA-2048,Key Generation,1000,0.0342767466,0.0298557,0.0055867,0.1251157,0.019879859777933512,100,3.1760321999972803,3.140625,0.03140625,98.88517503074085,100,38.62109375,38.7109375,38.71484375,96.0
4,RSA-2048,Encryption,1000,2.10824e-05,2.05e-05,1.95e-05,0.0002811,8.685057308991143e-06,149745,3.000001799999154,2.953125,1.97210257437644e-05,98.4374409375632,49455,38.69140625,38.70703125,38.7109375,20.0
4,RSA-2048,Decryption,1000,0.0004661798,0.0004538,0.0004296,0.0007967,5.2075186961326e-05,6665,3.000242200003413,3.0,0.000450112528132033,99.99192731828741,2241,38.69140625,38.70703125,38.7109375,20.0
4,RSA-2048,Signing,1000,0.0004664374,0.0004532,0.0004285,0.0012869,6.009457978686397e-05,6684,3.000268000003416,2.953125,0.0004418200179533214,98.42870703539276,2221,38.69140625,38.70703125,38.7109375,20.0
4,RSA-2048,Verification,1000,2.24507e-05,2.21e-05,2.09e-05,7.48e-05,3.525247066075919e-06,142141,3.000009900002624,2.96875,2.0885951273735233e-05,98.95800677182443,44704,38.69140625,38.70703125,38.7109375,20.0
4,ECC P-256,ECC Key Generation,1000,1.48958e-05,1.47e-05,1.44e-05,2.04e-05,5.955308699110541e-07,199924,3.0000125000005937,2.96875,1.4849392769252316e-05,98.95792100864288,66002,39.94921875,39.94921875,39.96875,20.0
4,ECC P-256,ECDH Shared Secret,1000,3.95085e-05,3.88e-05,3.82e-05,7.45e-05,2.6098331324011843e-06,75911,3.0000113999994937,2.984375,3.931413102185454e-05,99.47878864728659,24618,39.94921875,39.96484375,39.96875,20.0
